VarName,Age,centile_2.5,centile_50,centile_97.5
male_AF_left,40.50550550550551,19904.869235748683,36944.49814725473,48373.60899830138
male_AF_left,40.5954954954955,19890.499819667933,36931.17631944853,48360.61101627204
male_AF_left,40.68548548548549,19876.138221971312,36917.86378501411,48347.62446061741
male_AF_left,40.77547547547548,19861.784484271982,36904.56062469016,48334.64943980638
male_AF_left,40.86546546546547,19847.438647539355,36891.26691813931,48321.68606094018
male_AF_left,40.95545545545546,19833.10075210663,36877.98274396028,48308.73442976774
male_AF_left,41.04544544544545,19818.7708376783,36864.70817969997,48295.7946507009
male_AF_left,41.13543543543544,19804.448943337426,36851.443301865176,48282.866826829246
male_AF_left,41.22542542542543,19790.135107553026,36838.1881859347,48269.9510599354
male_AF_left,41.31541541541542,19775.829368187176,36824.94290637054,48257.04745050908
male_AF_left,41.40540540540541,19761.5317625022,36811.707536629736,48244.15609776205
male_AF_left,41.4953953953954,19747.242327167594,36798.48214917547,48231.27709964219
male_AF_left,41.58538538538539,19732.961098267144,36785.26681548857,48218.41055284796
male_AF_left,41.67537537537538,19718.688111305488,36772.0616060781,48205.556552841794
male_AF_left,41.76536536536537,19704.42340121506,36758.8665904926,48192.71519386421
male_AF_left,41.85535535535536,19690.167002362872,36745.681837331096,48179.88656894785
male_AF_left,41.94534534534535,19675.91894855688,36732.5074142533,48167.07076993021
male_AF_left,42.03533533533534,19661.679273052665,36719.34338799048,48154.26788746739
male_AF_left,42.12532532532533,19647.44800855975,36706.18982435569,48141.4780110471
male_AF_left,42.21531531531532,19633.2251872481,36693.046788254185,48128.70122900167
male_AF_left,42.30530530530531,19619.01084075429,36679.91434369351,48115.93762852092
male_AF_left,42.3952952952953,19604.805000187745,36666.79255379352,48103.18729566471
male_AF_left,42.48528528528529,19590.60769613699,36653.68148079658,48090.45031537581
male_AF_left,42.57527527527528,19576.41895867544,36640.5811860768,48077.72677149167
male_AF_left,42.66526526526527,19562.23881736768,36627.49173015032,48065.01674675725
male_AF_left,42.755255255255264,19548.067301275143,36614.41317268447,48052.32032283672
