VarName,Age,centile_5,centile_25,centile_50,centile_75,centile_95
dlmuse-vol_606,48,293929.208709576,320148.998974746,339265.203438438,359128.713144263,389045.488247718
dlmuse-vol_606,49,292740.459360533,318846.968750376,337891.882169868,357691.185467828,387529.78184604
dlmuse-vol_606,50,291558.984616797,317551.897195164,336525.334712221,356260.303196081,386020.691352484
dlmuse-vol_606,51,290385.314515256,316263.942880666,335165.651629964,354836.265632117,384518.920771639
dlmuse-vol_606,52,289219.74157061,314983.236933344,333812.953918028,353419.280145267,383024.995198198
dlmuse-vol_606,53,288062.533309242,313709.905890445,332467.362894608,352009.551751208,381539.420555991
dlmuse-vol_606,54,286913.896748602,312444.059928222,331128.992443836,350607.26770864,380062.6341698
dlmuse-vol_606,55,285773.416230966,311185.649770791,329797.896442549,349212.447277738,378594.340455187
dlmuse-vol_606,56,284640.292725325,309934.526850831,328474.090895743,347825.004040715,377133.780892566
dlmuse-vol_606,57,283513.736621389,308690.542935864,327157.590557193,346444.850098012,375680.192010184
dlmuse-vol_606,58,282392.835189003,307453.508712239,325848.385982822,345071.849245127,374232.639483698
dlmuse-vol_606,59,281276.14084616,306223.065980593,324546.373639871,343705.672635943,372789.500605349
dlmuse-vol_606,60,280162.096001955,304998.819127833,323251.427875669,342345.946759019,371348.990802522
dlmuse-vol_606,61,279049.169234631,303780.377555105,321963.423916186,340992.301553337,369909.3395128
dlmuse-vol_606,62,277935.780980171,302567.310384972,320682.193692362,339644.311543717,368468.682799425
dlmuse-vol_606,63,276820.258800849,301359.120866115,319407.501127439,338301.463090542,367025.006756911
dlmuse-vol_606,64,275700.933907647,300155.312245364,318139.107379997,336963.242333093,365576.322348131
dlmuse-vol_606,65,274576.202336878,298955.404657703,316876.777518236,335629.155780313,364120.763558493
dlmuse-vol_606,66,273445.176794392,297759.058348676,315620.2857437,334298.858906513,362657.387309845
dlmuse-vol_606,67,272307.430762116,296566.025866185,314369.413313365,332972.107080223,361185.872155648
dlmuse-vol_606,68,271162.522511647,295376.062854133,313123.944710275,331648.663522822,359705.950617715
dlmuse-vol_606,69,270010.095326817,294188.954037475,311883.678196335,330328.329310147,358217.536900572
dlmuse-vol_606,70,268850.231507448,293004.601359227,310648.459496796,329011.043231061,356721.156635128
dlmuse-vol_606,71,267683.10967722,291822.93700914,309418.148160307,327696.78145511,355217.503839572
dlmuse-vol_606,72,266508.885867974,290643.893274017,308192.605985016,326385.522586936,353707.284175398
dlmuse-vol_606,73,265327.78286146,289467.431406119,306971.715529311,325077.28319933,352191.323041806
dlmuse-vol_606,74,264140.150442837,288293.560060871,305755.391728724,323772.139795128,350670.627995064
dlmuse-vol_606,75,262946.337623892,287122.291794872,304543.553500853,322470.173318406,349146.206526048
dlmuse-vol_606,76,261746.696050845,285953.641908455,303336.121440657,321171.465636264,347619.05613918
dlmuse-vol_606,77,260541.747120812,284787.664879224,302133.024788515,319876.127646927,346090.310779219
dlmuse-vol_606,78,259332.136024649,283624.442492775,300934.198949658,318584.288530875,344561.176483242
dlmuse-vol_606,79,258118.518015558,282464.057473991,299739.580277901,317296.074070756,343032.811851222
dlmuse-vol_606,80,256901.571429499,281306.604389493,298549.116192084,316011.614426073,341506.327455706
dlmuse-vol_606,81,255682.038856604,280152.227522003,297362.799641871,314731.072440781,339982.799270555
dlmuse-vol_606,82,254460.695872978,279001.084906847,296180.635819563,313454.616204753,338463.254735023
dlmuse-vol_606,83,253238.339847726,277853.334882701,295002.629949958,312182.408657932,336948.665889697
dlmuse-vol_606,84,252015.644990623,276709.130544769,293828.809334834,310914.603213924,335439.819357876
dlmuse-vol_606,85,250793.047921002,275568.614958296,292659.238777543,309651.34137777,333937.2354753
dlmuse-vol_606,86,249570.972303661,274431.929460643,291493.985604704,308392.760337851,332441.385827697
